TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr11	mouse chr11	6.49563555938537e-26	-57.996081918871	3563	184	0.0742234772085518	2479	112291	319650,13195,115487806,78943,407821,360013,216705,217364,20446,102640313,380684,665953,75909,66601,72729,14784,102635974,100861933,14584,723893,66338,19941,102631925,71998,102637059,19084,20308,622459,18472,71059,30951,100038572,104318,115487837,69806,12702,105243874,18750,71154,546519,75668,16796,20922,115487930,723845,67510,19401,12351,15567,83431,74315,26398,666739,16518,80879,21877,26936,217369,22059,319939,100417426,21387,118567916,72218,237928,15110,100038596,100416393,23829,16416,100526518,16834,192950,102638676,66840,791070,100504632,18423,14710,216971,73321,12775,102640779,100502635,21763,15485,69909,74995,21385,100042846,71943,64656,76884,237761,60530,102636133,12874,118567912,69621,94092,19377,102640449,217333,109934,217082,58172,67338,77864,16428,268515,628100,103841,71489,54125,74518,216792,74008,69640,264895,237730,171212,102639957,52639,16878,100009664,100038761,16533,268448,57785,16189,14783,102636986,78883,69320,76408,16822,66213,11764,67300,77579,23834,57265,210004,71062,380711,104709,100043525,278507,72386,100038833,115487869,380705,217071,20692,67927,20851,14025,574428,15248,100504352,118453,115487905,102631513,12921,100628624,100042697,320472,17268,75828,246049,68127,102640586,18618,66089,216867,115487861,27140,23801,78762,27419,59044,319530,338367,624605	A430108G06Rik,Ddc,Gm8738,Ern1,Znrf3,Myo18a,Clint1,Engase,St6galnac2,Gm11713,Nefh,Gm12035,Vmp1,Tmigd1,Cdc42se2,Grb2,Gm11625,Gm11443,Gfpt2,Mir10a,Cdrt4,Rpl26,Gm12289,Slc25a35,Gm11730,Prkar1a,Ccl9,Gm12216,Pafah1b1,Hexim2,Cbx8,Gm12000,Csnk1d,Gm25142,Slc39a11,Socs3,Gm28401,Prkca,4933426K07Rik,Tmem235,Rasl10a,Lasp1,Supt4a,Gm24803,Mir340,Tvp23b,Rara,Car4,Slc6a4,Ndel1,Rnf145,Map2k4,Gm11662,Kcnj2,Slc16a3,Tk1,Mprip,Uts2r,Trp53,Tns3,Gm12345,Tbx4,Gm45606,Rab11fip4os2,Phospho1,Hand1,Gm10435,Gm12149,C1ql1,Itgb3,Mir3065,Cog1,Nacad,Gm12107,Wdr45b,Mir744,Gm11478,Otx1,Gngt2,Fam222b,1700042O10Rik,Ccr7,2900052L18Rik,Gm11525,Tex2,Hsd17b1,2610027K06Rik,4930502E09Rik,Tbx2,Gm12057,Tom1l1,Mrps23,Cyfip2,Sowaha,Fignl1,Gm12066,Cpd,Gm12301,2310031A07Rik,Trim16,Rai1,Tvp23bos,Trim47,Abr,Hlf,Sertad2,Rffl,Ypel2,Itk,Bahcc1,Fbxo39,Cuedc1,Bcas3os1,Polm,8430419K02Rik,Iba57,Arsg,Fam83g,Acsf2,Fbll1,Galnt10,Gm12280,Wipi1,Lif,F630206G17Rik,Unc45bos,Kcnmb1,Phf12,Rangrf,Il4,Grb10,Gm15755,9630013K17Rik,1700007J10Rik,Abcc3,Lcp2,Med7,Ap1b1,Cltc,Myh10,Cdc6,Fzd2,B3gntl1,Tekt3,Rap1gap2,Pik3r6,Gm12571,Wfikkn2,2610035D17Rik,Gm12568,Gm22378,Tmem102,Gm525,Sparc,1700096J18Rik,Stat5b,Bcl11a,Zmynd15,Hic1,C78197,Mmp28,Gm22711,Gm11998,Crhr1,Mir3971,Gm11200,Ppm1e,Meis1,Hormad2,Slc36a2,B230217C12Rik,Gm11515,Pemt,Rmnd5b,Slc16a11,Gm25968,Tlx3,Aloxe3,4933424L21Rik,Naglu,Rnf130,Zfp750,Myo1d,Gm12245
mouse chr10	mouse chr10	4.27686954145908e-24	-53.8088209054252	2601	146	0.0588947156111335	2479	112291	414125,237436,102632964,102639587,15275,68632,103149,102635092,100316778,621697,432502,118567794,12142,791076,17873,27375,319468,216198,14479,17761,103199,118445,320273,66225,73914,54198,320150,108829,100504234,68652,18687,102638474,213402,70003,17931,100039225,319880,102636197,71712,237553,11735,216363,216185,14628,110279,327826,432478,102634400,75973,102633831,52906,102639366,17155,327799,13008,115485764,19073,18119,215819,100504626,115487440,18302,23805,74732,118567807,100415978,21917,56535,668347,105245199,100042958,115487481,102637685,108167801,66548,237313,216445,15979,22288,216134,19707,102635028,100384883,71137,66848,100042850,100529074,118567816,66859,105245114,114229,74747,237320,14421,115487409,19156,11540,102640074,237252,115485737,432488,66341,100316688,13713,14360,13822,215436,115485752,215974,14687,115485743,170728,102634600,54712,56484,216440,69784,100045792,115487539,56307,20431,100504283,100504069,100416456,58250,22295,100041224,17339,102640039,102635880,102637750,57764,69972,216131,94222,67603,12952,320626,102636738,237362,117150,667338,12974,71321,13982,18821	F930017D23Rik,Gas2l3,Gm30906,Gm35865,Hk1,Myct1,Upb1,Gm32515,Mir1982,Rpl32l,Rpl6l,Gm16099,Prdm1,Mir763,Gadd45b,Tjp3,Ppm1h,Tcp11l2,Usp15,Map7,Fig4,Klf16,B230208H11Rik,Llph,Irak3,Snx3,Zdhhc17,Jmjd1c,Ccdc170,Tab2,Phxr2,Gm35028,Armc2,1700028I16Rik,Ppp1r12a,Gm10322,Tmcc3,Gm33332,Dram1,Trhde,Ank3,Rab3ip,Gm4799,Ostm1,Bcr,Frs2,Tmprss9,Gm31992,Ccdc162,Gm31562,Ahi1,Gm35696,Man1a,Usp44,Csrp2,Gm24298,Srgn,Nodal,Nhsl1,Gm16364,Gm48249,Oit3,Apc2,Stx11,Gm47903,Gm17849,Tmpo,Pex3,Gm9118,Gm40685,Gm4129,Gm16217,Gm16239,Gm47715,Adamtsl5,Il20ra,Arhgap9,Ifngr1,Utrn,Pdxk,Reps1,Gm32468,Gm16166,Rfx4,Fuca2,Gm4065,Snora33,Gm48089,Slc16a9,Gm40608,Kiss1r,Ddit4,Aldh8a1,B4galnt1,Gm47922,Psap,Adora2a,Gm36229,Gm4921,Gm25526,Gm17745,Eid3,Mir1929,Elk3,Fyn,Epb41l2,Slc35e3,Gm23698,Gm4795,Gnaz,Gm25613,Rtn4ip1,Gm32141,Plxnc1,Foxo3,Os9,1500009L16Rik,Ect2l,Gm23664,Metap2,Pmel,Gm20149,Gm15915,Gm18119,Chst11,Cdh23,Gm3213,Mip,Gm36208,Gm33104,Gm34481,Ntn4,2810425M01Rik,Trappc10,Olig3,Dusp6,Cry1,9230105E05Rik,Gm33728,Npffr1,Pip4k2c,Gm8580,Cs,4933440J02Rik,Esr1,Pln
mouse chr15	mouse chr15	5.73611444022726e-20	-44.3049198055575	2030	116	0.0467930617184349	2479	112291	105827,100503021,11479,19946,239554,66696,319953,239659,68646,268783,115488576,115488504,619313,239528,207839,19132,210998,102637304,223431,252973,20442,432982,115488556,13196,15424,105787,67042,69574,14573,15425,18642,170719,17988,17886,18458,72572,105246008,102633543,100417553,328516,16421,19011,109901,72193,15423,69291,16402,668225,68036,666167,105246018,14555,54152,223453,100503661,223435,12614,209448,105245965,53357,75284,72301,115485981,100217417,106068,667492,102639799,56233,11482,102638508,115488592,102639209,667073,239647,66270,223701,11908,20788,211401,14787,100038608,23970,68607,100038735,102634389,223753,100526477,105243761,239463,17909,78757,68070,74716,108168218,67819,115488597,102638762,214685,223827,69694,115488478,20289,223723,74369,494448,102638654,97998,19082,78244,59033,17069,66629,68839,72778,16512,66871	Amigo2,Gm19510,Acvr1b,Rpl30,Foxred2,Snx31,Ttll1,C1ql4,Nadk2,Mtmr12,Gm25131,Gm17271,I730030J21Rik,Ago2,Galnt6,Prph,Fam91a1,Gm34150,Tiaf2,Grhl2,St3gal1,Gm5475,Gm22353,Asap1,Hoxc5,Prkaa1,Ift27,Cmbl,Gdnf,Hoxc6,Pfkm,Oxr1,Ndrg1,Myh9,Pabpc1,Spats2,Gm15722,Gm31342,Gm18685,Gm20555,Itgb7,Endou,Cela1,Scaf11,Hoxc4,1700001L05Rik,Itga5,Fignl2,Zfp706,Gm7962,Gm15609,Gpd1,Dnal4,Dap,1700010B13Rik,Trio,Celsr1,Hoxc10,Gm41336,Pla2g6,Bcdin3d,Shisal1,Gm23200,Snora34,Slc45a4,Gm8664,Gm36026,Hdac7,Acvrl1,Gm17057,Gm24204,Gm35569,Gm8444,Pced1b,Retreg1,Mrtfa,Atf1,Srebf2,Mtss1,Rhpn1,Gm10389,Pacsin2,Serhl,Gm10384,Gm17546,Cerk,Mir3080,Gm39556,Fam83a,Myo10,Rictor,Pdzd2,Wbp2nl,Gm5218,Derl1,Gm25897,Gm35248,Chadl,Gxylt1,Tatdn1,Gm8888,Scx,Ttll12,Mei1,Cbx6,Gm35167,Deptor,Prkag1,Dnajc21,Slc4a8,Ly6e,Golph3,Ankrd46,Dnajc22,Kcnh3,Cpne8
mouse chr13	mouse chr13	1.26793365440117e-18	-41.2091431422742	2545	131	0.0528438886647842	2479	112291	667676,18420,214158,102633384,77623,238871,105245375,268686,68203,23882,78521,193385,102635654,100038683,66475,74559,100417491,12022,118568049,218476,328231,12572,238803,380863,11992,79401,108168078,66197,20504,102634869,218454,115488214,68750,108168069,18014,328232,19012,105404,14062,408066,66895,100418364,17300,66355,11881,115488261,105245484,107767,115485907,13723,105245466,637277,17702,115488189,102636424,100039432,210554,606729,73102,13610,59079,115488186,75477,76991,105245467,11607,72114,100415946,102636826,238555,105245631,102634531,102637478,218203,102638721,669420,66549,115488213,102637052,16195,100504675,328234,380842,13803,100124489,17084,105245600,102637735,17260,105245643,20963,218613,72518,102638381,52552,195236,102637730,110521,102636218,68480,102636359,66970,30946,67046,12763,102633878,105245508,102635895,115488272,101056052,102635439,115488200,15229,12593,108168094,115488252,13557,214290,15466,74050,20354,14538,210108,102635522,100042802,69046,18260,170625,140580,102632030,18708	Gm8756,Otp,Trim38,Gm31219,C430039J16Rik,Pde4d,Gm40841,S100z,Diras2,Gadd45g,B230219D22Rik,Ripor2,Gm32939,Gm10775,Rps23,Elovl7,Gm18643,Barx1,Gm48199,Gcnt4,Gm5082,Cdk7,Zfp366,Tmem171,Auh,Spz1,Gm46411,Cks2,Slc17a1,Gm32351,Lhfpl2,Gm22806,Rreb1,Gm46404,Neurog1,Gfod1,Plpp1,BB123696,F2r,Cspg4b,Pxdc1,Gm11279,Foxc1,Gmpr,Arsb,Gm22013,Gm40932,Scamp1,Gm25148,Emb,Gm40915,Sycp2l,Msx2,Gm17160,Gm33489,Gm2233,Hus1b,Gm6081,Slc22a23,S1pr3,Erbin,Gm48745,Pfn3,1700061E18Rik,Gm40916,Agtr1a,Zbed3,Gm17832,Gm15322,Btn2a2,Gm15286,Gm32090,Gm34276,Mylip,Gm35215,Gm10129,Aggf1,Gm23127,Gm33958,Il6st,Gm15327,Rnf182,Stmnd1,Enc1,Mir582,Ly86,Gm41031,Gm34471,Mef2c,Gm41071,Syk,Mier3,2610307P16Rik,Gm34961,Parp8,Pom121l2,Gm34466,Hivep1,Gm15290,Card19,Gm33447,Ssbp2,Abt1,Tbc1d7,Cmah,Gm31600,Gm16578,Gm33115,Gm24163,Gm29767,Gm11278,Gm47072,Foxd1,Cdyl,Gm46424,Gm23104,E2f3,Tut7,Hrh2,4921525O09Rik,Sema4d,Gcnt2,D130043K22Rik,Gm32834,AI463229,Isca1,Ocln,Snx18,Elmo1,Gm16133,Pik3r1
mouse chr4	mouse chr4	1.52881288349748e-17	-38.7194550397942	3418	157	0.063331988705123	2479	112291	102638251,230587,69409,12014,108767,107684,15207,100416087,12578,11303,18201,78180,18124,100628620,115489915,100526501,19746,319865,54357,27028,242484,102635275,102633376,85030,100126227,102637788,18027,102639547,115490027,100017,100038450,16818,230824,26561,14077,381605,230904,68703,115486266,230810,105247182,100504309,105247126,67349,140477,19207,546840,16451,269587,77453,12345,100039588,16918,24060,665232,100038526,17346,230661,414068,11520,110351,319885,12819,21938,66743,329977,100434,100039917,100502875,53614,545622,100213,100049161,620559,59021,75819,115490063,115490048,230259,15441,22234,101055769,115489985,102636258,209131,11637,100417329,140546,67103,100198,242705,19268,20441,54383,230514,53608,117592,64059,115489887,15356,71801,64424,29876,230235,71406,72201,12579,230757,102640635,71510,115490072,69863,76850,102634405,12517,100038595,100503583,16792,115489894,115490018,70122,73680,100038693,102636131,72475,242608,230801,115489366,50780,100273,67299,100040617,115489944,16656,18509,67628,102639232,665228,21687,108802,100169,24111,100034661,102637578,230737,242620,269514,102636602,14807,12331,56222,21401,65945,100201,102634683,230815,634731	Gm12536,Glis1,1700021N21Rik,Bach2,Pnrc1,Coro2a,Hes3,Gm12543,Cdkn2a,Abca1,Nsmaf,4930522O17Rik,Nr4a3,Mir5122,Gm15969,Mir3094,Rhd,E130114P18Rik,Epb41l4b,Ermap,D630039A03Rik,Bach2it1,Gm12924,Tnfrsf25,Gm13031,Gm12405,Nfia,Gm11832,Gm22335,Ldlrap1,Gm12472,Lck,Grhl3,Mmp23,Fabp3,Tbc1d2,Fbxo2,Rere,Gm24117,Slc30a2,Gm12974,Smim27,Gm16731,1700086P04Rik,Dmbx1,Ptch2,Ldlrad1,Jak1,Epb41,Dmrta2os,Capzb,Gm12980,Mycl,Slc35a1,Gm11929,Gm16008,Mknk1,Tesk2,Bach2os,Plin2,Rap1gap,Zcchc7,Col15a1,Tnfrsf1b,Rnf220,Fhad1,Slc44a1,Gm13022,Gm12676,Reck,Ptpn3,Rusc2,Gm13032,Gm12366,Rab2a,4930509K18Rik,Gm24152,Gm22247,E130308A19Rik,Hp1bp3,Ugcg,Gm12596,Gm12446,Gm11802,Snx30,Ak2,Gm12852,Eri3,Ptgr1,H6pd,E2f2,Ptprf,St3gal3,Phc2,Leprot,Map3k6,B3galt6,Oxct2a,Gm12796,Hmgcl,Plekhf2,Polr1e,Clic4,Frrs1l,Spaar,Otud6b,Cdkn2b,5730409E04Rik,Gm26615,8430436N08Rik,Gm22888,Ttc39b,Ago4,Gm13133,Cd72,Gm16287,Fsbp,Laptm5,Gm12786,Gm24468,Mllt3,Zbtb8a,Tmem51os1,Gm13067,Ssbp3,Podn,Pigv,Gm13203,Rgs3,Osbpl9,Dock7,Wincr1,Gm12930,Hivep3,Pax7,Anp32b,Gm12688,Gm11928,Tek,Calr4,Phactr4,Uts2,Gm12802,Gm12827,Gnl2,Dmrta2,Fbxl4,Gm12496,Grik3,Cap1,Cited4,Tcea3,Clstn1,Tmem64,Gm13012,Man1c1,Susd1
mouse chr19	mouse chr19	1.02158026427596e-15	-34.5174256878067	1525	88	0.0354981847519161	2479	112291	226090,107975,319924,14179,107358,109113,381232,15925,246696,77836,208449,115486074,107272,56072,20411,73899,19773,27360,381223,67383,12495,102641509,13082,18719,12234,68214,100418483,14237,14764,23972,14296,15242,108689,71972,212398,100048534,225876,16452,14585,20249,100503104,26930,19091,75735,433256,21673,102638028,17330,67155,22326,13660,16814,16601,115489040,546726,76088,14537,226178,21888,19211,76952,107305,17859,76303,14218,100316672,94219,17476,724062,18569,12821,115489072,54132,226251,30838,12894,353211,13669,14240,21873,54447,76811,107371,240665,623402,676676,319740,67674	Ermp1,Pacs1,Apba1,Fgf8,Tm9sf3,Uhrf2,Mirt1,Ide,Slc25a28,Mlana,Sgms1,Gm25216,Psat1,Lgals12,Sorbs1,4833407H14Rik,Rln1,Add3,E030044B06Rik,Carnmt1,Entpd1,Gm16299,Cyp26a1,Pip5k1b,Btrc,Gsto2,Gm19241,Foxd4,Ptgdr2,Papss2,Frat1,Hhex,Stn1,Dnmbp,Frat2,Cfap43,Kdm2a,Jak2,Gfra1,Scd1,Gm19557,Ppnr,Prkg1,Pank1,Acsl5,Dntt,Gm20467,Minpp1,Smarca2,Vax1,Ehd1,Lbx1,Klf9,Gm8974,Cyp26c1,Dock8,Gcnt1,Wbp1l,Tle4,Pten,Nt5c2,Vps37c,Mxi1,Osbp,Sh3pxd2a,Mir1192,Cnnm2,Mpeg1,Mir101b,Pdcd4,Col17a1,Gm25268,Pdlim1,Ablim1,Fbxw4,Cpt1a,Prune2,Eif3a,Foxb2,Tjp2,Asah2,2410152P15Rik,Exoc6,Ccnj,Gm6425,F530104D19Rik,Zfyve27,Trmt112
mouse chr12	mouse chr12	1.43932174930517e-14	-31.8720193067145	2475	118	0.0475998386446148	2479	112291	66375,100503812,66204,102638686,211914,22367,74076,100504461,68339,65256,102640432,75266,66109,12652,105245439,100316805,238330,11861,102632020,194655,382620,69195,22031,20259,217692,73928,115488085,73389,56856,217887,73490,622339,110095,102640080,14281,115488106,75456,17977,212539,102638151,102640152,217684,70127,207304,238161,67708,102639404,71375,80837,73046,102634330,102638190,21981,115488117,24000,102635888,100036526,108168023,115487990,207965,23795,100502727,102633763,26443,18755,380765,102635544,108800,93835,217715,238384,19042,64242,112407,100038689,100504512,100504285,268564,66483,435309,102636169,78920,100504113,70481,19878,67340,102640764,217826,238331,100042650,13386,70934,212073,110606,100418414,723909,78062,68581,14026,100504517,100316812,105244959,26931,210762,751538,12709,20471,15519,214305,668270,217593,74724,102637015,102634795,73457,76062,108168000,320046	Dhrs7,3300002A11Rik,Acyp1,Gm35189,Asap2,Vrk1,4933406C10Rik,5430401H09Rik,Ccdc88c,Asb2,Gm36495,Tomm20l,Tspan13,Chga,Gm19898,Mir1190,Irf2bpl,Arl4a,Gm30198,Klf11,Tmed8,Tmem121,Traf3,Scin,Sipa1l1,4930408O17Rik,Gm22973,Hbp1,Insm2,Clba1,Mipol1,Gm6316,Pygl,Gm36235,Fos,Gm25801,Prps1l1,Ncoa1,Gm266,Gm16876,Gm36287,Susd6,Dpf3,Hectd1,Akap6,Pcnx4,Gm26839,Foxn3,Rhoj,Glrx5,Gm31938,Gm19309,Ppp1r13b,Gm24296,Ptpn21,Gm33111,Gm9887,Gm8482,Gm8275,Vcpkmt,Agr2,Gm19340,Gm31513,Psma6,Prkch,D830013O20Rik,Gm26698,Ston2,Amn,Eif2b2,Slc24a4,Ppm1a,Ngb,Egln3,Gm10421,4930426I24Rik,Abhd12b,Zbtb1,Rpl36al,Gm5654,Gm33312,Dlst,Gm20069,Pnma1,Rock2,1700052I22Rik,Gm36756,Kcnk13,Zdhhc22,Gm10095,Dlk1,4931403G20Rik,Syne3,Fntb,Gm19195,Mir342,4930595D18Rik,Tmed10,Evl,Atxn7l1os1,Mir1936,Gm40477,Ppp2r5c,Ppp1r36,Mir681,Ckb,Six1,Hsp90aa1,Hhipl1,Gm9077,Slc25a21,4930512B01Rik,Gm33929,Gm32296,1700064M15Rik,5830428M24Rik,Gm46350,F730043M19Rik
mouse chr16	mouse chr16	1.56773179050779e-12	-27.1813912606035	1770	89	0.0359015732150061	2479	112291	239743,210126,56173,12741,21844,102636516,54613,13353,100416289,102634582,22129,224024,13876,665939,115488742,69150,239719,102634162,64082,67742,102638010,118568266,13185,15205,69776,328657,57808,212517,114672,12013,675921,252870,12394,22042,115488722,20655,110948,104015,65079,100040496,16419,77446,102633939,106326,108168294,620313,16423,14450,319487,77975,72315,101056236,224093,57263,12519,224088,11515,16443,22661,50914,20465,53960,246154,102635306,102633000,74488,100039316,224432,102632730,76872,268903,723830,239706,665947,115486014,545156,640694,75785,50913,51789,67374,102633941,208650,71751,54720,80859,78618,108168301,83396	Klhl6,Lpp,Cldn14,Cldn5,Tiam1,Gm15742,St3gal6,Dgcr6,Gm18020,Gm32126,Ttc3,Scarf2,Erg,Gm7856,Gm25805,Snx4,Mrtfb,Gm31814,Popdc2,Samsn1,Gm34680,Gm49754,Vps26c,Hes1,1600002D24Rik,Gm1968,Rpl35a,Cfap44,1700007E05Rik,Bach1,Tnk2os,Usp7,Runx1,Tfrc,Gm24695,Sod1,Hlcs,Synj1,Rtn4r,Gm2805,Itgb5,Heg1,Gm15518,Osbpl11,Gm46555,Gm6142,Cd47,Gart,A230028O05Rik,Tmem50b,Ccdc74a,Gm29805,Fam43a,Retnlb,Cd80,Atp13a3,Adcy9,Itsn1,Zfp148,Olig1,Sim2,Gm49580,Vasn,Gm32679,2310043M15Rik,Lrrc15,Gm9843,Scaf4,Gm30726,Ccdc116,Nrip1,Mir28a,Mettl22,Gm7860,Gm22672,Kalrn,Gm7307,Klhl24,Olig2,Tnk2,Jam2,Gm31641,Cblb,Map3k13,Rcan1,Nfkbiz,Acap2,Gm46562,Glis2
mouse chr2	mouse chr2	2.13739018959862e-12	-26.8714355687066	4323	168	0.0677692617991126	2479	112291	192285,69065,271849,319684,18503,100040270,102635709,68728,14269,228061,16917,100036535,381353,105244300,56431,67856,66552,104418,667103,98766,71648,277463,102636093,75812,54422,13830,50518,20461,14178,215653,329358,17395,19271,58203,269295,16403,399568,100045469,14225,18128,58220,115489566,66860,73399,241230,15186,20971,102639518,101056075,214394,71878,99371,241447,67991,102632352,381373,215280,21817,105244359,16538,14049,70354,100041164,18769,76467,12125,100038999,241303,73303,64930,329540,71897,71435,102638638,102639741,74295,269389,102638255,16401,102636022,16569,115486148,15112,77516,100504305,12335,100504493,108168746,241764,65969,105244144,56878,277360,100503849,667828,209630,12162,19246,381404,100628598,56336,228012,115489664,58521,102638051,115489644,78617,102638818,20568,383787,228777,102633903,72500,667106,241324,98910,100043757,228536,102643083,76650,102632465,227753,26360,76969,227541,329416,16184,54519,67445,54598,102632086,15901,102632165,383791,72543,110074,107746,228071,228960,433481,22193,626513,228019,228913,623448,66540,101113,16909,407823,208967,277396,73847,51902,74874,20375,100040526,100043768,115489463,18227,66953,620110,14347,100526499,75263,665635,110153,394191,383773	Phf21a,Chac1,Shc4,5031425F14Rik,Pax1,Rapgef4os1,Gm14319,Trp53inp2,Fnbp1,Agps,Lmx1b,Gm9913,Ajm1,Gm14304,Dstn,Echdc3,Sppl2a,Dgkz,Gm13570,Ubac1,Optn,Gpr107,Gm13571,Tasp1,Barhl1,Stom,a,Gm14270,Fgf7,Rassf2,Gm13387,Mmp9,Ptprj,Zbp1,Rtn4rl2,Itga6,Cdin1,Gm14204,Fkbp1a,Notch1,Pard6b,Gm25081,Tanc1,1700060C20Rik,St8sia6,Hdc,Sdc4,Gm16316,Gm16510,A530010F05Rik,Fam83d,Arfgef2,Cers6,Nacc2,Gm28643,Sp9,Wipf1,Tgm2,Gm14268,Kcns1,Eya2,Secisbp2l,Gm13268,Pkig,Msrb2,Bcl2l11,Gm13552,Fam78a,Bcas1os2,Tsc1,Nol4l,Lypd6b,Arhgap21,Gm14114,Gm14009,1700092C17Rik,Tox2,Gm14002,Itga4,Gm13572,Kif3b,Gm25561,Hao1,9330198N18Rik,Gm16534,Capn3,Gm13605,Gm10829,L3mbtl1,Cubn,Gm13480,Rbms1,Prex1,Sp3os,Gm13655,Frmd4a,Bmp7,Ptpn1,Pabpc1l,Mir5129,B4galt5,Tlk1,Gm22502,Eid1,Gm13657,Gm23101,Cstad,Gm26697,Slpi,Ankrd63,Nrsn2,Gm13785,Ier5l,Gm13620,Crb2,Usp6nl,Zfp831,Bahd1,Gm13919,Srxn1,Gm13391,Gsn,Angptl2,Chst1,Camk1d,Nostrin,Il2ra,Apbb1ip,C1qtnf4,Calcrl,Gm13383,Id1,Gm13388,Gm14006,Mvb12b,Dut,Rapgef1,Sestd1,Stx16,Gm5535,Ube2e3,Gm14052,Mettl8,Zfp217,Gm13408,Fam107b,Snx21,Lmo2,Baz2b,Thnsl1,Klhl23,Fam110a,Rnf24,4930444E06Rik,Spi1,Gm14465,Gm14049,Gm37004,Nr4a2,Cdca7,Gm13666,Fut7,Mir3089,4930551O13Rik,Gm14486,Vis1,BC046401,Gm14267
mouse chr5	mouse chr5	3.28701964191402e-12	-26.4410398456288	3108	131	0.0528438886647842	2479	112291	231287,14843,19303,78443,102637968,81702,77053,56430,75387,18647,108099,102641305,14190,30841,13483,72041,269700,18935,207565,100039964,100134986,22217,17425,330192,666938,72313,105246907,269718,100042198,70258,11553,16591,71706,22255,245945,16590,231912,330188,231507,21682,100504231,231633,215114,212285,19933,320770,69820,330097,12571,102633882,320411,320899,117109,18590,19159,56715,21814,115486301,29816,75665,17341,433868,20817,606516,15442,666417,100504254,269633,12739,54201,56066,74234,21982,15285,71729,100503198,231044,22022,231549,269630,104382,12740,140780,231296,381668,102636357,11669,666922,75949,115490199,17969,102636399,63873,231646,13047,67642,100503185,78339,18439,71778,76261,100604,243277,108014,231125,12589,231876,20005,231861,72151,110006,73121,100689,17355,330053,12492,97268,12591,68939,53324,59031,433940,12491,213990,100417672,74585,19249,19679,100503551,100579155,257635	Atp10d,Gsx2,Pxn,A930041C12Rik,Gm34648,Ankrd17,Sun1,Clip1,Sirt4,Cdk14,Prkag2,Gm16061,Fgl2,Kdm2b,Dpp6,Alkbh4,Hectd4,Phox2b,Camkk2,Gm15411,Gm15498,Usp12,Foxk1,Vps37b,Bend4,Fryl,Gm15831,Gm5050,Gm3716,1500035N22Rik,Adra2c,Kl,Slc46a3,Uncx,Rbm47,Kit,Katnal1,Ccdc63,Plac8,Tec,Gm15708,Tmem119,Hip1,Arap2,Rpl21,A630072M18Rik,1810059H22Rik,Gm5108,Cdk6,Gm26761,A730089K16Rik,A430110C17Rik,Pop5,Pdgfa,Cyth3,Rabgef1,Tgfbr3,Gm25076,Hip1r,Bicdl1,Bhlha15,3110082J24Rik,Srpk2,Gm6051,Hpse,Gm8091,Gm15903,Wdr86,Cldn3,Zfp316,Cxcl11,N4bp2os,Tmem165,Mnx1,Rgs12,Gm19590,Gbx1,Tpst2,Lrrc8d,5031425E22Rik,Barhl2,Cldn4,Bmp2k,Lrrc66,Fbrsl1,Gm20072,Aldh2,Gm8365,4930573C15Rik,Gm8145,Ncf1,Gm33474,Trpv4,Myo1h,Cux1,4930515G01Rik,Btbd8,Ttyh3,P2rx7,Klhl5,0610040J01Rik,Lrrc8c,Adgrd1,Srsf9,Zfyve28,Ift81,Lmtk2,Rpl9,Tnrc18,Rfc5,Gusb,Rflna,Spon2,Aff1,4933427G23Rik,Scarb2,C230066G23Rik,Cdx2,Rasl11b,Nptx2,Chst12,Fam222a,Cd36,Agap3,Gm18753,Sppl3,Ptpn13,Pitpnm2,Lrrc8dos,Gm17590,Sdsl
